card_code,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment
2717111040037.0,37,5,16930.0,3,3,3,333,9,Loyal
2717111040051.0,21,8,32188.61,4,4,4,444,12,Champions
2717111040075.0,40,5,25172.55,3,3,4,334,10,Loyal
2717111040112.0,2,152,133542.84,5,5,5,555,15,Champions
2717111040129.0,30,2,12185.0,3,1,3,313,7,Potential
2717111040181.0,50,2,6470.0,3,1,2,312,6,Potential
2717111040198.0,116,1,3270.0,1,1,1,111,3,Lost
2717111040235.0,13,39,50709.26,4,5,5,455,14,Champions
2717111040310.0,50,1,5320.0,3,1,2,312,6,Potential
2717111040327.0,9,6,21224.5,4,3,4,434,11,Loyal
2717111040334.0,5,5,10130.0,5,3,2,532,10,Loyal
2717111040372.0,16,9,47950.0,4,4,5,445,13,Champions
2717111040389.0,10,4,8095.3,4,3,2,432,9,Loyal
2717111040426.0,164,3,6698.32,1,2,2,122,5,At Risk
2717111040471.0,1,147,267015.07,5,5,5,555,15,Champions
2717111040495.0,28,5,4990.96,3,3,2,332,8,Potential
2717111040525.0,74,5,2780.0,2,3,1,231,6,Potential
2717111040570.0,4,17,30958.41,5,5,4,554,14,Champions
2717111040587.0,3,12,71050.0,5,4,5,545,14,Champions
2717111040648.0,2,26,95205.0,5,5,5,555,15,Champions
2717111040662.0,107,4,19019.3,2,3,3,233,8,Potential
2717111040686.0,121,3,17360.85,1,2,3,123,6,Potential
2717111040709.0,224,1,650.0,1,1,1,111,3,Lost
2717111040723.0,105,8,12980.0,2,4,3,243,9,Loyal
2717111040785.0,194,1,1070.0,1,1,1,111,3,Lost
2717111040822.0,1,27,25563.26,5,5,4,554,14,Champions
2717111040839.0,55,4,33725.0,2,3,4,234,9,Loyal
2717111040884.0,10,11,30497.8,4,4,4,444,12,Champions
2717111040921.0,145,3,3355.66,1,2,1,121,4,At Risk
2717111040945.0,77,1,1460.0,2,1,1,211,4,At Risk
2717111040952.0,121,5,26460.0,1,3,4,134,8,Potential
2717111040990.0,107,7,35759.44,2,4,4,244,10,Loyal
2717111041027.0,3,7,34135.0,5,4,4,544,13,Champions
2717111041034.0,2,5,39956.06,5,3,4,534,12,Champions
2717111041072.0,219,1,2750.0,1,1,1,111,3,Lost
2717111041096.0,64,2,6290.0,2,1,2,212,5,At Risk
2717111041157.0,5,2,2750.0,5,1,1,511,7,Potential
2717111041164.0,29,3,4550.0,3,2,2,322,7,Potential
2717111041201.0,36,7,22153.0,3,4,4,344,11,Loyal
2717111041218.0,91,12,40031.520000000004,2,4,4,244,10,Loyal
2717111041287.0,45,11,72930.0,3,4,5,345,12,Champions
2717111041317.0,10,2,9280.0,4,1,2,412,7,Potential
2717111041362.0,2,22,59093.82,5,5,5,555,15,Champions
2717111041379.0,142,2,12532.5,1,1,3,113,5,At Risk
2717111041409.0,31,1,2720.0,3,1,1,311,5,At Risk
2717111041416.0,61,3,9194.84,2,2,2,222,6,Potential
2717111041423.0,9,4,10437.1,4,3,2,432,9,Loyal
2717111041430.0,111,1,1180.0,1,1,1,111,3,Lost
2717111041447.0,58,1,1680.0,2,1,1,211,4,At Risk
2717111041478.0,22,4,15190.0,4,3,3,433,10,Loyal
2717111041522.0,37,3,24452.48,3,2,4,324,9,Loyal
2717111041577.0,94,1,1300.0,2,1,1,211,4,At Risk
2717111041621.0,51,20,125250.45999999999,3,5,5,355,13,Champions
2717111041690.0,12,12,23334.72,4,4,4,444,12,Champions
2717111041744.0,3,11,38140.0,5,4,4,544,13,Champions
2717111041775.0,3,13,52728.86,5,5,5,555,15,Champions
2717111041782.0,84,1,1250.0,2,1,1,211,4,At Risk
2717111041829.0,77,4,2850.0,2,3,1,231,6,Potential
2717111041843.0,65,5,7982.5,2,3,2,232,7,Potential
2717111041850.0,9,3,19320.0,4,2,3,423,9,Loyal
2717111041867.0,193,1,3190.0,1,1,1,111,3,Lost
2717111041911.0,188,1,18020.0,1,1,3,113,5,At Risk
2717111041973.0,10,3,2990.0,4,2,1,421,7,Potential
2717111042000.0,41,5,4941.0,3,3,2,332,8,Potential
2717111042024.0,31,4,10240.0,3,3,2,332,8,Potential
2717111042079.0,121,1,1000.0,1,1,1,111,3,Lost
2717111042123.0,170,2,1280.0,1,1,1,111,3,Lost
2717111042130.0,40,1,3100.0,3,1,1,311,5,At Risk
2717111042147.0,131,4,16710.0,1,3,3,133,7,Potential
2717111042154.0,9,3,11711.64,4,2,3,423,9,Loyal
2717111042178.0,32,1,1255.0,3,1,1,311,5,At Risk
2717111042192.0,144,3,3663.8199999999997,1,2,1,121,4,At Risk
2717111042239.0,20,20,43373.94,4,5,5,455,14,Champions
2717111042246.0,113,2,17210.0,1,1,3,113,5,At Risk
2717111042291.0,84,6,41833.0,2,3,5,235,10,Loyal
2717111042314.0,9,4,10619.0,4,3,2,432,9,Loyal
2717111042321.0,117,6,22810.559999999998,1,3,4,134,8,Potential
2717111042338.0,72,7,40110.0,2,4,4,244,10,Loyal
2717111042352.0,208,1,12720.0,1,1,3,113,5,At Risk
2717111042369.0,1,8,24182.92,5,4,4,544,13,Champions
2717111042376.0,10,2,12990.0,4,1,3,413,8,Potential
2717111042390.0,102,1,10400.0,2,1,2,212,5,At Risk
2717111042413.0,86,2,6750.0,2,1,2,212,5,At Risk
2717111042437.0,127,4,48782.34,1,3,5,135,9,Loyal
2717111042468.0,8,8,19468.0,5,4,3,543,12,Champions
2717111042482.0,9,1,13340.0,4,1,3,413,8,Potential
2717111042505.0,155,1,374.4,1,1,1,111,3,Lost
2717111042529.0,9,6,30995.0,4,3,4,434,11,Loyal
2717111042536.0,101,5,23187.39,2,3,4,234,9,Loyal
2717111042598.0,134,1,885.0,1,1,1,111,3,Lost
2717111042710.0,37,5,15790.0,3,3,3,333,9,Loyal
2717111042789.0,1,32,125425.91,5,5,5,555,15,Champions
2717111042796.0,5,4,4255.0,5,3,1,531,9,Loyal
2717111042857.0,2,12,73180.0,5,4,5,545,14,Champions
2717111042895.0,20,7,10791.0,4,4,2,442,10,Loyal
2717111042925.0,41,3,19575.0,3,2,3,323,8,Potential
2717111043021.0,3,19,74437.91,5,5,5,555,15,Champions
2717111043076.0,4,74,145193.86,5,5,5,555,15,Champions
2717111043120.0,3,33,65858.58,5,5,5,555,15,Champions
2717111043175.0,43,11,9788.44,3,4,2,342,9,Loyal
2717111043199.0,111,1,1600.0,1,1,1,111,3,Lost
2717111043229.0,52,7,65095.0,3,4,5,345,12,Champions
2717111043298.0,10,10,21796.0,4,4,4,444,12,Champions
2717111043373.0,23,3,8420.0,3,2,2,322,7,Potential
2717111043380.0,79,2,7310.0,2,1,2,212,5,At Risk
2717111043403.0,194,1,4110.0,1,1,1,111,3,Lost
2717111043410.0,131,1,2420.0,1,1,1,111,3,Lost
2717111043434.0,53,4,10280.0,2,3,2,232,7,Potential
2717111043533.0,31,4,72467.92,3,3,5,335,11,Loyal
2717111043656.0,216,1,3410.0,1,1,1,111,3,Lost
2717111043663.0,110,9,9510.0,2,4,2,242,8,Potential
2717111043670.0,26,5,26384.0,3,3,4,334,10,Loyal
2717111043687.0,56,8,26493.260000000002,2,4,4,244,10,Loyal
2717111043694.0,84,7,24680.0,2,4,4,244,10,Loyal
2717111043700.0,58,3,13820.16,2,2,3,223,7,Potential
2717111043717.0,109,8,13800.0,2,4,3,243,9,Loyal
2717111043724.0,90,3,36579.32,2,2,4,224,8,Potential
2717111043779.0,154,2,3850.0,1,1,1,111,3,Lost
2717111043793.0,145,1,5870.0,1,1,2,112,4,At Risk
2717111043830.0,22,9,171746.4,4,4,5,445,13,Champions
2717111043854.0,189,1,4530.0,1,1,2,112,4,At Risk
2717111043878.0,131,3,6960.0,1,2,2,122,5,At Risk
2717111043892.0,154,1,2400.0,1,1,1,111,3,Lost
2717111043946.0,4,1,380.0,5,1,1,511,7,Potential
2717111043953.0,85,1,800.0,2,1,1,211,4,At Risk
2717111043960.0,198,1,1998.48,1,1,1,111,3,Lost
2717111043991.0,74,2,15980.0,2,1,3,213,6,Potential
2717111044103.0,11,2,2741.54,4,1,1,411,6,Potential
2717111044134.0,41,4,13630.0,3,3,3,333,9,Loyal
2717111044219.0,30,3,6210.0,3,2,2,322,7,Potential
2717111044288.0,77,5,6083.2,2,3,2,232,7,Potential
2717111044295.0,175,4,5650.0,1,3,2,132,6,Potential
2717111044325.0,8,6,28310.0,5,3,4,534,12,Champions
2717111044349.0,211,1,1944.66,1,1,1,111,3,Lost
2717111044370.0,38,5,10895.0,3,3,3,333,9,Loyal
2717111044387.0,46,8,14852.0,3,4,3,343,10,Loyal
2717111044424.0,63,5,36125.0,2,3,4,234,9,Loyal
2717111044462.0,3,10,24244.0,5,4,4,544,13,Champions
2717111044547.0,5,3,9025.0,5,2,2,522,9,Loyal
2717111044554.0,97,2,16580.0,2,1,3,213,6,Potential
2717111044585.0,30,12,45932.08,3,4,5,345,12,Champions
2717111044639.0,87,1,9120.0,2,1,2,212,5,At Risk
2717111044646.0,111,1,1020.0,1,1,1,111,3,Lost
2717111044653.0,132,1,2370.0,1,1,1,111,3,Lost
2717111044684.0,57,4,6200.0,2,3,2,232,7,Potential
2717111044714.0,204,3,15540.0,1,2,3,123,6,Potential
2717111044813.0,8,4,15624.06,5,3,3,533,11,Loyal
2717111044820.0,35,6,27985.0,3,3,4,334,10,Loyal
2717111044882.0,5,13,29550.0,5,5,4,554,14,Champions
2717111044912.0,200,3,10260.0,1,2,2,122,5,At Risk
2717111044929.0,30,6,5886.0,3,3,2,332,8,Potential
2717111044943.0,49,5,18130.0,3,3,3,333,9,Loyal
2717111044967.0,69,5,40250.0,2,3,5,235,10,Loyal
2717111044981.0,6,4,11805.92,5,3,3,533,11,Loyal
2717111044998.0,35,3,6900.0,3,2,2,322,7,Potential
2717111045001.0,4,13,22625.0,5,5,4,554,14,Champions
2717111045018.0,2,82,122994.56,5,5,5,555,15,Champions
2717111045100.0,195,1,2590.0,1,1,1,111,3,Lost
2717111045148.0,190,1,8380.0,1,1,2,112,4,At Risk
2717111045285.0,4,11,73950.0,5,4,5,545,14,Champions
2717111045339.0,214,3,5221.9,1,2,2,122,5,At Risk
2717111045353.0,15,7,25480.0,4,4,4,444,12,Champions
2717111045360.0,9,6,6430.0,4,3,2,432,9,Loyal
2717111045407.0,218,1,2060.0,1,1,1,111,3,Lost
2717111045414.0,157,1,21400.0,1,1,4,114,6,Potential
2717111045452.0,5,16,43628.34,5,5,5,555,15,Champions
2717111045469.0,92,2,3570.0,2,1,1,211,4,At Risk
2717111045537.0,7,16,54874.93,5,5,5,555,15,Champions
2717111045612.0,49,4,4005.0,3,3,1,331,7,Potential
2717111045681.0,122,3,7545.0,1,2,2,122,5,At Risk
2717111045704.0,120,1,5280.0,1,1,2,112,4,At Risk
2717111045728.0,4,8,101434.36,5,4,5,545,14,Champions
2717111045735.0,206,2,2800.0,1,1,1,111,3,Lost
2717111045759.0,4,8,37195.08,5,4,4,544,13,Champions
2717111045773.0,44,3,13170.0,3,2,3,323,8,Potential
2717111045803.0,114,2,9492.43,1,1,2,112,4,At Risk
2717111045827.0,3,11,30260.0,5,4,4,544,13,Champions
2717111045865.0,216,1,1500.0,1,1,1,111,3,Lost
2717111045902.0,58,2,4680.0,2,1,2,212,5,At Risk
2717111045919.0,4,25,90800.38,5,5,5,555,15,Champions
2717111045933.0,106,5,14400.32,2,3,3,233,8,Potential
2717111045995.0,105,2,38950.0,2,1,4,214,7,Potential
2717111046008.0,11,2,3180.0,4,1,1,411,6,Potential
2717111046015.0,5,11,79370.0,5,4,5,545,14,Champions
2717111046039.0,85,2,8170.0,2,1,2,212,5,At Risk
2717111046046.0,223,1,2400.0,1,1,1,111,3,Lost
2717111046060.0,6,15,60780.619999999995,5,5,5,555,15,Champions
2717111046091.0,18,4,34450.0,4,3,4,434,11,Loyal
2717111046107.0,131,4,3950.0,1,3,1,131,5,At Risk
2717111046114.0,11,4,10425.0,4,3,2,432,9,Loyal
2717111046121.0,6,13,35823.47,5,5,4,554,14,Champions
2717111046152.0,32,13,37390.0,3,5,4,354,12,Champions
2717111046268.0,127,1,1720.0,1,1,1,111,3,Lost
2717111046305.0,28,14,63908.47,3,5,5,355,13,Champions
2717111046374.0,87,1,3415.0,2,1,1,211,4,At Risk
2717111046381.0,2,24,85802.72,5,5,5,555,15,Champions
2717111046398.0,17,16,23945.66,4,5,4,454,13,Champions
2717111046435.0,110,1,8940.0,2,1,2,212,5,At Risk
2717111046442.0,1,102,116940.99,5,5,5,555,15,Champions
2717111046459.0,3,110,141932.46,5,5,5,555,15,Champions
2717111046497.0,5,27,76775.6,5,5,5,555,15,Champions
2717111046510.0,10,9,37421.0,4,4,4,444,12,Champions
2717111046572.0,1,16,53046.62,5,5,5,555,15,Champions
2717111046596.0,62,2,16380.0,2,1,3,213,6,Potential
2717111046633.0,136,1,1800.0,1,1,1,111,3,Lost
2717111046640.0,219,2,13324.48,1,1,3,113,5,At Risk
2717111046718.0,91,2,1560.0,2,1,1,211,4,At Risk
2717111046756.0,129,2,2618.95,1,1,1,111,3,Lost
2717111046763.0,13,2,2670.42,4,1,1,411,6,Potential
2717111046787.0,52,1,1020.0,3,1,1,311,5,At Risk
2717111046817.0,19,1,2650.0,4,1,1,411,6,Potential
2717111046831.0,54,4,10397.119999999999,2,3,2,232,7,Potential
2717111046848.0,56,4,13490.0,2,3,3,233,8,Potential
2717111046855.0,121,2,6455.0,1,1,2,112,4,At Risk
2717111046862.0,36,1,4500.0,3,1,2,312,6,Potential
2717111046886.0,160,2,10633.130000000001,1,1,2,112,4,At Risk
2717111046893.0,16,1,4000.0,4,1,1,411,6,Potential
2717111046930.0,10,29,50833.69,4,5,5,455,14,Champions
2717111046954.0,47,7,34955.0,3,4,4,344,11,Loyal
2717111047005.0,31,5,7070.0,3,3,2,332,8,Potential
2717111047067.0,12,3,4500.0,4,2,2,422,8,Potential
2717111047128.0,42,5,36131.0,3,3,4,334,10,Loyal
2717111047159.0,11,16,34649.0,4,5,4,454,13,Champions
2717111047210.0,2,1,2660.0,5,1,1,511,7,Potential
2717111047227.0,4,6,14780.0,5,3,3,533,11,Loyal
2717111047241.0,180,1,2620.0,1,1,1,111,3,Lost
2717111047265.0,2,119,412043.2,5,5,5,555,15,Champions
2717111047272.0,107,24,135594.84,2,5,5,255,12,Champions
2717111047289.0,172,1,2830.0,1,1,1,111,3,Lost
2717111047302.0,6,5,13262.96,5,3,3,533,11,Loyal
2717111047319.0,10,19,108491.32,4,5,5,455,14,Champions
2717111047326.0,116,3,37664.0,1,2,4,124,7,Potential
2717111047340.0,66,3,3760.0,2,2,1,221,5,At Risk
2717111047357.0,217,1,987.44,1,1,1,111,3,Lost
2717111047395.0,18,16,62358.04,4,5,5,455,14,Champions
2717111047401.0,38,3,11300.0,3,2,3,323,8,Potential
2717111047425.0,4,16,41158.72,5,5,5,555,15,Champions
2717111047432.0,9,15,8929.8,4,5,2,452,11,Loyal
2717111047449.0,18,8,37240.0,4,4,4,444,12,Champions
2717111047456.0,29,4,8627.54,3,3,2,332,8,Potential
2717111047487.0,135,2,18920.0,1,1,3,113,5,At Risk
2717111047548.0,8,12,18734.0,5,4,3,543,12,Champions
2717111047579.0,81,1,6050.0,2,1,2,212,5,At Risk
2717111047586.0,108,2,34570.0,2,1,4,214,7,Potential
2717111047609.0,19,15,79994.0,4,5,5,455,14,Champions
2717111047623.0,29,8,13934.880000000001,3,4,3,343,10,Loyal
2717111047678.0,105,6,53350.0,2,3,5,235,10,Loyal
2717111047685.0,21,3,4650.0,4,2,2,422,8,Potential
2717111047715.0,19,12,121573.52,4,4,5,445,13,Champions
2717111047784.0,38,3,5837.78,3,2,2,322,7,Potential
2717111047852.0,107,2,23430.0,2,1,4,214,7,Potential
2717111047869.0,22,5,23560.0,4,3,4,434,11,Loyal
2717111047920.0,3,18,33364.46,5,5,4,554,14,Champions
2717111047937.0,121,1,17980.0,1,1,3,113,5,At Risk
2717111047968.0,1,19,74505.0,5,5,5,555,15,Champions
2717111048019.0,105,1,7332.4,2,1,2,212,5,At Risk
2717111048040.0,37,6,8694.58,3,3,2,332,8,Potential
2717111048125.0,97,2,10990.0,2,1,3,213,6,Potential
2717111048163.0,31,7,11233.04,3,4,3,343,10,Loyal
2717111048170.0,19,3,3905.0,4,2,1,421,7,Potential
2717111048255.0,177,1,13845.0,1,1,3,113,5,At Risk
2717111048354.0,29,7,57959.26,3,4,5,345,12,Champions
2717111048392.0,96,5,12000.0,2,3,3,233,8,Potential
2717111048408.0,78,3,30800.0,2,2,4,224,8,Potential
2717111048545.0,21,8,50516.14,4,4,5,445,13,Champions
2717111048613.0,224,1,12380.0,1,1,3,113,5,At Risk
2717111048705.0,46,4,12594.18,3,3,3,333,9,Loyal
2717111048729.0,127,1,18290.0,1,1,3,113,5,At Risk
2717111048736.0,3,11,84746.0,5,4,5,545,14,Champions
2717111048767.0,111,1,3735.0,1,1,1,111,3,Lost
2717111048859.0,17,11,144760.18,4,4,5,445,13,Champions
2717111048866.0,11,3,11860.0,4,2,3,423,9,Loyal
2717111048873.0,142,2,6210.0,1,1,2,112,4,At Risk
2717111048880.0,4,10,52035.0,5,4,5,545,14,Champions
2717111049009.0,2,6,25500.0,5,3,4,534,12,Champions
2717111049030.0,32,12,22360.0,3,4,4,344,11,Loyal
2717111049061.0,123,1,2550.0,1,1,1,111,3,Lost
2717111049092.0,5,8,11413.42,5,4,3,543,12,Champions
2717111049108.0,5,49,152268.7,5,5,5,555,15,Champions
2717111049115.0,25,19,46242.36,3,5,5,355,13,Champions
2717111049184.0,119,5,24700.0,1,3,4,134,8,Potential
2717111049207.0,2,17,43011.0,5,5,5,555,15,Champions
2717111049238.0,40,8,37391.4,3,4,4,344,11,Loyal
2717111049245.0,40,3,16270.0,3,2,3,323,8,Potential
2717111049313.0,4,10,65793.28,5,4,5,545,14,Champions
2717111049368.0,97,14,26103.25,2,5,4,254,11,Loyal
2717111049382.0,26,4,4650.0,3,3,2,332,8,Potential
2717111049443.0,11,16,66254.72,4,5,5,455,14,Champions
2717111049474.0,49,3,3840.0,3,2,1,321,6,Potential
2717111049481.0,69,10,8680.0,2,4,2,242,8,Potential
2717111049559.0,212,1,2660.0,1,1,1,111,3,Lost
2717111049597.0,12,3,18570.0,4,2,3,423,9,Loyal
2717111049658.0,101,3,16730.0,2,2,3,223,7,Potential
2717111049665.0,41,5,13530.0,3,3,3,333,9,Loyal
2717111049726.0,30,8,41130.0,3,4,5,345,12,Champions
2717111049733.0,51,6,11120.0,3,3,3,333,9,Loyal
2717111049771.0,224,1,1327.0,1,1,1,111,3,Lost
2717111049795.0,4,3,4720.0,5,2,2,522,9,Loyal
2717111049818.0,63,5,13270.0,2,3,3,233,8,Potential
2717111049825.0,132,3,7375.0,1,2,2,122,5,At Risk
2717111049870.0,123,1,3540.0,1,1,1,111,3,Lost
2717111049931.0,108,7,17298.72,2,4,3,243,9,Loyal
2717111049948.0,4,15,30556.0,5,5,4,554,14,Champions
2717111049962.0,7,15,73539.51,5,5,5,555,15,Champions
2718052012435.0,13,8,43010.0,4,4,5,445,13,Champions
2719000020021.0,65,6,22720.08,2,3,4,234,9,Loyal
2719000020076.0,62,2,5315.0,2,1,2,212,5,At Risk
2719000020113.0,100,23,63094.369999999995,2,5,5,255,12,Champions
2719000020137.0,97,2,1420.0,2,1,1,211,4,At Risk
2719000020151.0,218,1,5110.0,1,1,2,112,4,At Risk
2719000020168.0,52,6,19370.0,3,3,3,333,9,Loyal
2719000020175.0,105,2,24228.48,2,1,4,214,7,Potential
2719000020182.0,93,3,15850.0,2,2,3,223,7,Potential
2719000020199.0,1,24,77968.0,5,5,5,555,15,Champions
2719000020229.0,26,3,4338.16,3,2,1,321,6,Potential
2719000020250.0,12,14,20694.28,4,5,4,454,13,Champions
2719000020267.0,34,7,63550.0,3,4,5,345,12,Champions
2719000020304.0,9,11,20322.42,4,4,4,444,12,Champions
2719000020335.0,26,4,6140.0,3,3,2,332,8,Potential
2719000020342.0,9,25,71681.43,4,5,5,455,14,Champions
2719000020366.0,89,7,10220.0,2,4,2,242,8,Potential
2719000020380.0,24,17,33765.06,3,5,4,354,12,Champions
2719000020403.0,173,1,785.0,1,1,1,111,3,Lost
2719000020472.0,40,4,15510.0,3,3,3,333,9,Loyal
2719000020502.0,152,1,3280.0,1,1,1,111,3,Lost
2719000020595.0,138,1,11586.55,1,1,3,113,5,At Risk
2719000020663.0,4,10,8525.0,5,4,2,542,11,Loyal
2719000020687.0,26,10,18865.0,3,4,3,343,10,Loyal
2719000020762.0,8,4,13295.0,5,3,3,533,11,Loyal
2719000020793.0,39,3,3306.64,3,2,1,321,6,Potential
2719000020823.0,1,23,42349.77,5,5,5,555,15,Champions
2719000020878.0,9,18,65330.0,4,5,5,455,14,Champions
2719000020885.0,105,4,29335.0,2,3,4,234,9,Loyal
2719000020892.0,6,5,27003.84,5,3,4,534,12,Champions
2719000020984.0,13,6,8640.0,4,3,2,432,9,Loyal
2719000024036.0,138,1,980.0,1,1,1,111,3,Lost
2719000024098.0,5,41,151081.94,5,5,5,555,15,Champions
2719000024166.0,102,5,51690.0,2,3,5,235,10,Loyal
2719000024173.0,27,3,13003.26,3,2,3,323,8,Potential
2719000024197.0,4,9,17029.28,5,4,3,543,12,Champions
2719000024203.0,2,10,18928.75,5,4,3,543,12,Champions
2719000024210.0,35,4,21800.0,3,3,4,334,10,Loyal
2719000024227.0,6,2,16040.0,5,1,3,513,9,Loyal
2719000024241.0,70,2,15150.0,2,1,3,213,6,Potential
2719000024296.0,10,6,31570.0,4,3,4,434,11,Loyal
2719000024302.0,27,7,13120.0,3,4,3,343,10,Loyal
2719000024500.0,126,3,26418.96,1,2,4,124,7,Potential
2719000024739.0,59,5,23295.0,2,3,4,234,9,Loyal
2719000024760.0,213,1,2150.0,1,1,1,111,3,Lost
2719000028034.0,36,6,33910.0,3,3,4,334,10,Loyal
2719000028072.0,48,4,17150.0,3,3,3,333,9,Loyal
2719000028096.0,130,3,9540.0,1,2,2,122,5,At Risk
2719000028102.0,117,2,5580.0,1,1,2,112,4,At Risk
2719000028133.0,51,4,55055.0,3,3,5,335,11,Loyal
2719000028140.0,1,7,13190.04,5,4,3,543,12,Champions
2719000028157.0,41,1,1900.0,3,1,1,311,5,At Risk
2719000028164.0,105,2,3830.0,2,1,1,211,4,At Risk
2719000028171.0,47,4,20281.36,3,3,4,334,10,Loyal
2719000028188.0,79,3,9960.0,2,2,2,222,6,Potential
2719000028263.0,9,5,20090.0,4,3,3,433,10,Loyal
2719000028270.0,12,5,4620.0,4,3,2,432,9,Loyal
2719000028294.0,77,4,9020.0,2,3,2,232,7,Potential
2719000028300.0,95,2,1260.0,2,1,1,211,4,At Risk
2719000028317.0,7,7,41956.68,5,4,5,545,14,Champions
2719000028355.0,43,6,17242.0,3,3,3,333,9,Loyal
2719000028362.0,3,10,28750.0,5,4,4,544,13,Champions
2719000028379.0,75,1,2620.0,2,1,1,211,4,At Risk
2719000028393.0,60,3,7250.48,2,2,2,222,6,Potential
2719000028461.0,7,15,27081.0,5,5,4,554,14,Champions
2719000028539.0,6,14,59480.0,5,5,5,555,15,Champions
2719000028553.0,1,36,54563.89,5,5,5,555,15,Champions
2719000028607.0,9,1,2580.0,4,1,1,411,6,Potential
2719000028621.0,215,1,950.0,1,1,1,111,3,Lost
2719000028638.0,92,3,10700.0,2,2,2,222,6,Potential
2719000028683.0,14,9,55548.32,4,4,5,445,13,Champions
2719000028690.0,39,3,6220.0,3,2,2,322,7,Potential
2719000028751.0,38,6,20150.7,3,3,3,333,9,Loyal
2719000028782.0,159,1,3500.0,1,1,1,111,3,Lost
2719000028829.0,42,5,12710.0,3,3,3,333,9,Loyal
2719000028843.0,129,1,950.0,1,1,1,111,3,Lost
2719000028850.0,70,6,25208.12,2,3,4,234,9,Loyal
2719000028904.0,5,13,35027.6,5,5,4,554,14,Champions
2719000028911.0,61,5,13050.0,2,3,3,233,8,Potential
2719000028928.0,11,2,4740.0,4,1,2,412,7,Potential
2719000028935.0,145,1,1050.0,1,1,1,111,3,Lost
2719000028959.0,30,6,19325.0,3,3,3,333,9,Loyal
2719000028973.0,24,8,98916.59,3,4,5,345,12,Champions
2719000029000.0,4,18,67445.0,5,5,5,555,15,Champions
2719000035087.0,28,10,18655.0,3,4,3,343,10,Loyal
2719000035438.0,179,1,1300.0,1,1,1,111,3,Lost
2719000038019.0,185,1,4000.0,1,1,1,111,3,Lost
2719000038071.0,15,9,72680.0,4,4,5,445,13,Champions
2719000038118.0,1,5,9230.07,5,3,2,532,10,Loyal
2719000038132.0,52,4,14025.0,3,3,3,333,9,Loyal
2719000038149.0,156,1,670.0,1,1,1,111,3,Lost
2719000038187.0,61,4,21930.0,2,3,4,234,9,Loyal
2719000038217.0,62,4,50631.83,2,3,5,235,10,Loyal
2719000038231.0,28,10,52212.22,3,4,5,345,12,Champions
2719000038255.0,181,1,635.0,1,1,1,111,3,Lost
2719000038262.0,115,2,2360.0,1,1,1,111,3,Lost
2719000038347.0,40,16,15986.96,3,5,3,353,11,Loyal
2719000038361.0,39,2,78350.0,3,1,5,315,9,Loyal
2719000038385.0,28,5,30104.58,3,3,4,334,10,Loyal
2719000038392.0,26,6,23572.46,3,3,4,334,10,Loyal
2719000038439.0,92,4,9570.0,2,3,2,232,7,Potential
2719000038453.0,9,20,39874.14,4,5,4,454,13,Champions
2719000038484.0,6,17,55195.92,5,5,5,555,15,Champions
2719000038514.0,10,13,45202.46,4,5,5,455,14,Champions
2719000038545.0,76,2,39540.0,2,1,4,214,7,Potential
2719000038590.0,146,3,17442.5,1,2,3,123,6,Potential
2719000038606.0,12,7,41133.04,4,4,5,445,13,Champions
2719000038743.0,7,7,21580.0,5,4,4,544,13,Champions
2719000038798.0,17,4,29346.760000000002,4,3,4,434,11,Loyal
2719000038804.0,207,1,1531.9,1,1,1,111,3,Lost
2719000038866.0,29,3,7998.32,3,2,2,322,7,Potential
2719000038903.0,3,11,65062.98,5,4,5,545,14,Champions
2719000038934.0,19,10,31729.0,4,4,4,444,12,Champions
2719000038965.0,108,1,5800.0,2,1,2,212,5,At Risk
2719000038972.0,20,15,101128.7,4,5,5,455,14,Champions
2719000038989.0,64,4,29880.0,2,3,4,234,9,Loyal
2719000039009.0,64,3,3770.0,2,2,1,221,5,At Risk
2719000039047.0,31,4,2331.0,3,3,1,331,7,Potential
2719000039054.0,11,5,10063.34,4,3,2,432,9,Loyal
2719000039061.0,4,10,48755.0,5,4,5,545,14,Champions
2719000039108.0,175,1,3860.0,1,1,1,111,3,Lost
2719000039115.0,90,1,20.0,2,1,1,211,4,At Risk
2719000039146.0,8,1,1020.0,5,1,1,511,7,Potential
2719000039207.0,52,1,2200.0,3,1,1,311,5,At Risk
2719000039214.0,123,1,1000.0,1,1,1,111,3,Lost
2719000039252.0,47,6,10700.0,3,3,2,332,8,Potential
2719000039269.0,10,15,72367.0,4,5,5,455,14,Champions
2719000039306.0,77,7,26793.4,2,4,4,244,10,Loyal
2719000039313.0,17,16,44485.5,4,5,5,455,14,Champions
2719000039320.0,3,31,34056.37,5,5,4,554,14,Champions
2719000039368.0,39,7,21786.34,3,4,4,344,11,Loyal
2719000039382.0,24,6,20756.21,3,3,4,334,10,Loyal
2719000039399.0,37,3,1180.0,3,2,1,321,6,Potential
2719000040036.0,31,1,2550.0,3,1,1,311,5,At Risk
2719000040135.0,4,13,32950.0,5,5,4,554,14,Champions
2719000040166.0,37,2,10560.0,3,1,2,312,6,Potential
2719000040227.0,73,1,5710.0,2,1,2,212,5,At Risk
2719000040234.0,8,16,13640.0,5,5,3,553,13,Champions
2719000040241.0,10,7,15410.0,4,4,3,443,11,Loyal
2719000040272.0,22,10,31210.0,4,4,4,444,12,Champions
